# Parameters: n_bins=90, n_traj=5, diffusion=0.0, dt=0.005, basis: standardinitial positions: [-0.606  0.613  1.832  3.051  4.27 ]
1.000000000000000000e+03,2.143897731320935544e-06,1.855000400942034930e-04,9.857557781302021967e-05,3.041405400246102194e-05,3.136907613191970159e-05,3.140594386670884626e-05,3.142075930565916783e-05,2.935827354847898269e-05,2.940271713856923224e-05,3.042331005408294316e-05,3.084855547758406891e-05,2.941656790706615186e-05,2.922033283113512100e-05,2.908402831163879796e-05,2.980069095314587059e-05,2.698605353566049889e-05,2.728632229632572181e-05,2.720753850289726124e-05,2.717507495489212608e-05,2.576602950210370559e-05
1.000000000000000000e+03,3.892994073491372103e-06,1.974247462066703468e-04,1.506656184294403295e-04,2.915262265773823041e-05,2.880082459108804354e-05,2.988673385412400548e-05,2.974821070208822030e-05,2.963529118200628184e-05,2.958064437655990423e-05,2.915661123600578626e-05,2.967560478031796778e-05,2.917312312337795157e-05,2.820681939618831864e-05,2.733179700237590022e-05,2.627428295713616569e-05,2.785727888705382581e-05,2.801230936150988487e-05,2.801892360576632205e-05,2.801607465955791501e-05,3.122855635041199486e-05
1.000000000000000000e+03,9.528384623067008699e-07,1.847628292688177762e-04,1.497535866957860299e-04,3.442751535856176188e-05,3.096848931725229060e-05,3.113075414625283982e-05,3.081487517938656233e-05,3.068442669702792355e-05,2.934120702037644688e-05,2.949790603046206002e-05,3.071147212325684198e-05,2.978270595214466634e-05,2.990209174433813225e-05,2.502855128929715628e-05,2.531796141033253506e-05,2.634977029431248457e-05,2.689102614467328328e-05,2.686659226825131879e-05,2.709999901511429531e-05,2.639703103223423825e-05
1.000000000000000000e+03,2.081819248331552057e-06,1.601646949809988499e-04,1.583986071915076280e-04,2.973344600578229223e-05,3.064142072351005373e-05,3.064293338193996432e-05,3.082431391214177243e-05,2.812947509673919641e-05,2.804724127210371702e-05,2.956288447314724165e-05,2.971457812652732007e-05,2.900842481194281571e-05,2.912586948844039398e-05,2.917517465889199512e-05,2.929889352672344956e-05,2.801105643315747701e-05,2.815773717079630387e-05,2.819399893293027650e-05,2.783052068438374472e-05,2.920643104779942131e-05
1.000000000000000000e+03,4.164344004317875422e-06,2.017114130842294546e-04,2.227171208878861431e-04,1.828363203591336326e-05,1.781924130326882963e-05,1.656678013981794710e-05,1.662361558892270493e-05,1.617288817983752520e-05,1.626039656198576753e-05,1.599883479586579064e-05,1.707564278531880554e-05,1.609401073140126709e-05,1.600039085049753508e-05,1.364172131318343843e-05,1.377211348511144786e-05,1.457960901240137864e-05,1.501616256657997559e-05,1.498469714115847857e-05,1.531745513576655452e-05,1.035704358591604255e-05
1.000000000000000000e+03,1.107027134046798690e-05,2.154147145888835166e-04,2.407438618635666754e-04,1.706256613294302918e-05,1.676434293935475409e-05,1.478557315203363098e-05,1.478377020931537541e-05,1.458615001569431528e-05,1.370262700710759111e-05,1.399558053158937917e-05,1.340727710642924592e-05,1.352764143282227018e-05,1.315487305189554825e-05,1.424076642261464739e-05,1.394301982146776374e-05,1.380875647316761237e-05,1.076067426170709619e-05,1.129694492266114003e-05,1.090366255212754368e-05,7.962364635547248428e-06
1.000000000000000000e+03,1.113857642090051162e-06,1.391846498122691934e-03,1.272058048990779271e-03,2.822942331134509038e-05,4.337350655924460325e-05,2.441145538082842395e-05,2.100889941115747890e-05,1.450165825206253832e-05,1.457077552337949929e-05,1.417267658785465004e-05,1.459335030034363071e-05,1.510718108666975251e-05,1.513007791060414192e-05,1.723378584221720567e-05,1.445430001335108222e-05,1.480718774082057616e-05,1.370054669227632070e-05,1.294034991114149252e-05,1.380701768680499650e-05,1.254789981048971942e-05
1.000000000000000000e+03,9.527579107836674763e-07,4.272174905143544753e-04,2.619774160319795803e-04,6.078906750977632371e-06,1.512223925679231284e-05,2.749005675943379858e-05,2.859337334579183169e-05,2.823885470932422037e-05,2.959891014449534996e-05,2.960439390781300411e-05,3.175834014662103717e-05,2.809645530725039144e-05,2.770811426537837837e-05,2.585164243894436545e-05,2.745006754674470353e-05,2.786237706535495801e-05,2.770125050351557279e-05,2.771360829974765376e-05,2.812826749274019661e-05,2.903683190729370803e-05
1.000000000000000000e+03,9.611677516248795163e-07,1.926375681836834850e-04,1.533115415760603342e-04,2.836358267238961868e-05,2.862007497690544230e-05,2.999276262737030191e-05,2.978242954084130498e-05,2.854687284992452067e-05,2.836413610720962101e-05,2.876646648610068212e-05,3.172469250154869556e-05,3.032941183141580924e-05,3.039523128492687209e-05,3.029147882058816468e-05,2.596601854688540377e-05,2.590933057648845024e-05,2.679037028918735636e-05,2.681449615699463068e-05,2.769995244137542245e-05,2.759289576667625735e-05
1.000000000000000000e+03,1.314991871306005346e-05,1.508475081911898007e-04,2.346426763318799262e-04,3.059618697675690907e-05,3.034907199939091275e-05,3.045159867728457271e-05,3.150450069994257548e-05,3.010089168883964131e-05,2.895537391090722079e-05,3.066915272595898247e-05,3.049580705671009194e-05,3.019990099555124207e-05,3.070571092769371334e-05,3.156679366866676676e-05,3.065870548934850997e-05,2.940886639233912471e-05,2.933627295430109709e-05,2.958236227454491920e-05,2.958792308140322183e-05,3.171370819879239467e-05
1.000000000000000000e+03,9.528384623067008699e-07,1.847628292688177762e-04,1.497535866957860299e-04,3.442751535856176188e-05,3.096848931725229060e-05,3.113075414625283982e-05,3.081487517938656233e-05,3.068442669702792355e-05,2.934120702037644688e-05,2.949790603046206002e-05,3.071147212325684198e-05,2.978270595214466634e-05,2.990209174433813225e-05,2.502855128929715628e-05,2.531796141033253506e-05,2.634977029431248457e-05,2.689102614467328328e-05,2.686659226825131879e-05,2.709999901511429531e-05,2.639703103223423825e-05
1.000000000000000000e+03,5.839354275123485324e-06,1.420324317447649103e-04,1.159241482766426156e-04,2.932952911797267228e-05,2.971564944609809207e-05,2.964329961058758810e-05,2.996658188453049280e-05,2.937859792518199457e-05,2.968162845322430820e-05,2.982168634125208947e-05,2.985053979090163738e-05,2.793913967144819594e-05,2.784557638099715866e-05,2.786168618324574538e-05,2.811969446869169657e-05,2.644974131262638355e-05,2.679509523663109501e-05,2.675257110065940591e-05,2.648815037000038126e-05,2.703795981035699882e-05
1.000000000000000000e+03,9.630487109843831680e-07,2.331321077409028320e-04,6.615398613017441423e-05,1.392229810452160280e-04,2.602201136488952455e-06,1.365192483331188376e-05,1.492186699502355095e-05,1.548106770009038946e-05,1.556592389354578194e-05,1.555054722692786998e-05,1.786467713664131437e-05,1.659401741734627283e-05,1.581583398011109881e-05,1.293058266127909314e-05,1.381300016271441055e-05,1.249841419648766470e-05,1.294852705796549219e-05,1.294433594930861111e-05,1.328401945024323169e-05,8.666779850922172538e-06
1.000000000000000000e+03,8.185982785916284430e-06,1.865505012393277751e-04,1.535733014349869988e-04,2.934730677479413109e-05,2.999931440177876305e-05,3.061947273745893280e-05,2.926506831148916778e-05,2.970301867460342185e-05,2.874194137054540704e-05,2.856786304075999128e-05,3.032287817580268818e-05,2.945539943441293908e-05,2.975092497255324761e-05,3.034073404805370246e-05,2.688199799468464699e-05,2.643048787034174717e-05,2.701424187609242688e-05,2.701966616909951476e-05,2.742294625189739394e-05,2.741942750689782194e-05
1.000000000000000000e+03,1.800434136677362998e-05,1.866901951672395640e-04,1.424778581279657517e-04,2.927810207062126583e-05,2.923797441927910573e-05,2.940145885564206282e-05,2.959619458451025382e-05,2.882837582471280062e-05,2.755321307116923420e-05,2.867769376719483943e-05,2.896315593553357303e-05,2.869448761657806637e-05,2.857345815391568013e-05,2.945232529418060830e-05,2.739357470062274698e-05,2.704234839433398451e-05,2.720321486854823361e-05,2.717772909576609560e-05,2.773752013529576089e-05,3.004989397090569421e-05
1.000000000000000000e+03,2.155440232595760601e-06,2.538380238009901413e-04,7.147261501994096324e-05,1.679714855771847657e-04,1.901011103045061972e-06,1.351676490844991943e-05,1.493620132982669853e-05,1.574095678619324748e-05,1.589054906022698729e-05,1.566676048405481731e-05,1.806304077995058306e-05,1.665037740768665039e-05,1.640260727105442620e-05,1.678556898857506974e-05,1.456044330703419815e-05,1.442288539406279624e-05,1.325487739956395856e-05,1.309041118012063397e-05,9.461553611800976947e-06,9.294923428908728717e-06
1.000000000000000000e+03,9.527713692368604989e-07,1.901084783772904476e-04,2.758978667898977157e-04,3.832793104328799914e-05,3.614674013978421433e-05,3.629365421286182111e-05,3.789308182268123738e-05,3.623528723175008421e-05,3.471233142876900063e-05,3.500326737595272811e-05,3.757083231534383093e-05,3.721074657866673812e-05,3.842774070781943756e-05,3.568552110335436380e-05,3.559907005743678305e-05,3.504955564958889730e-05,3.496115861064637883e-05,3.492525639361234352e-05,3.523121798647876391e-05,3.495771127930073465e-05
1.000000000000000000e+03,3.190196584217877703e-04,1.733414403400709446e-04,1.136090143580580260e-04,2.963523255781601532e-05,3.005993142039213646e-05,3.012681172802390782e-05,3.011249929427187755e-05,2.841169629107254203e-05,2.819158279921294362e-05,2.950581453248293185e-05,2.951373168441584507e-05,2.995492286079066337e-05,2.909493346028640273e-05,2.914645712977078916e-05,2.877552489512462673e-05,2.643803727629279057e-05,2.760092187509407077e-05,2.759900406260910654e-05,2.707313034046205942e-05,2.647634109872842027e-05
1.000000000000000000e+03,3.631295537633040234e-05,2.021376863870620079e-04,3.824529721616447817e-04,3.368021199012213488e-05,3.358652107242168138e-05,3.507779796692188552e-05,3.588525724610518820e-05,3.435762087742425821e-05,3.437650473929183652e-05,3.475654828630143537e-05,3.863067930212147195e-05,3.740248361292187681e-05,3.722620494041924149e-05,3.831463563306443198e-05,3.355617427139764153e-05,3.397229345916872142e-05,3.398672967766087308e-05,3.403730419868707287e-05,3.721580755734579837e-05,3.431333310367195980e-05
1.000000000000000000e+03,9.601534480871459712e-07,1.840515269020498673e-04,1.804042931620774073e-04,2.895486759955032943e-05,2.916404972808125224e-05,3.019823428770524170e-05,3.023000083497836085e-05,2.899978041550526823e-05,2.898085357321745860e-05,2.876816627127681657e-05,3.088503723850083671e-05,3.015412792536748972e-05,2.914391050939890728e-05,3.032669597945239482e-05,2.704077262782814269e-05,2.744592000871419260e-05,2.662552579988986101e-05,2.664913823340322457e-05,2.743041356976184470e-05,2.950226422320822349e-05
3.162000000000000000e+03,1.619952078774997630e-06,1.990645211143681999e-04,1.927294118951174780e-04,3.346804479796294536e-05,3.324752677312437681e-05,3.338802381292730362e-05,3.380449569584923928e-05,3.366766807977682440e-05,3.174949581630786844e-05,3.176070195971901055e-05,3.289118918486343406e-05,3.235600032843298653e-05,3.161378983809147301e-05,3.173997338978061213e-05,2.950598428671478233e-05,3.043039450634994598e-05,3.096293657356417227e-05,3.097571423488932479e-05,3.060278638742779415e-05,3.416132386438581033e-05
3.162000000000000000e+03,2.614342913976023282e-07,1.774109364946096622e-03,1.566850388004338568e-03,2.576920938330873965e-05,4.492272221800316294e-05,2.618054680501801613e-05,2.251015349908692172e-05,1.591265678042730149e-05,1.576657132081996950e-05,1.517466951837303450e-05,1.608669140260604743e-05,1.666347737043155446e-05,1.816871361718580002e-05,1.791814553563019857e-05,1.665308076948901909e-05,1.691860528308349447e-05,1.587356661061429175e-05,1.588155145938575057e-05,1.616532906294514796e-05,1.577873751055000658e-05
3.162000000000000000e+03,9.541658725367690217e-08,2.120000001684360419e-04,3.549578537087801923e-04,3.837121759086959365e-05,3.923857804883699291e-05,3.921978513710459407e-05,4.261486531102713903e-05,3.944702926612759060e-05,3.986154601173607883e-05,3.982916183519175335e-05,4.343161824192213235e-05,4.124959401188487768e-05,3.822342133071400039e-05,3.779183463034717344e-05,3.636777624697467041e-05,3.899048129395060757e-05,3.867766547231980996e-05,4.131412277542557293e-05,4.205487798951712970e-05,4.641415685297632659e-05
3.162000000000000000e+03,8.064295426812398776e-06,2.777341967996079354e-04,3.082530591886673455e-04,2.050598248927694436e-05,2.048870352928053521e-05,2.039908989481963825e-05,1.831724440869150826e-05,1.793916548666916330e-05,1.786885818935133146e-05,1.869373434924830626e-05,1.872711488321723315e-05,1.864580376715371706e-05,1.854551849918606351e-05,1.643751416533413776e-05,1.644213890676012396e-05,1.642995126942832209e-05,1.597718070438739347e-05,1.602339552472909043e-05,1.738693457588562979e-05,1.261067956374475700e-05
3.162000000000000000e+03,1.124834527944089926e-05,2.360377251815919716e-04,2.641334738480337818e-04,1.884636241457928913e-05,1.852405450644688966e-05,1.634150297127173328e-05,1.634001907802157160e-05,1.612115260855485904e-05,1.514767419498711105e-05,1.547088271900716512e-05,1.482122087953151710e-05,1.495168192791879582e-05,1.453926196250155081e-05,1.572188455410020131e-05,1.539398686024390705e-05,1.526409601991662873e-05,1.189095509347163112e-05,1.246835406003877265e-05,1.205225590915557014e-05,8.817275747395568260e-06
3.162000000000000000e+03,9.447176716419166933e-07,2.174722406064676322e-04,2.647610061796878598e-04,3.482848163068683614e-05,3.617196024474249517e-05,3.620745881892878739e-05,3.924144087183745617e-05,3.894732084481454797e-05,3.917496269999298059e-05,3.889592492147575281e-05,3.999316583904171264e-05,3.968206041928527437e-05,3.688969749030264169e-05,3.767008355322507224e-05,3.869337027962808240e-05,3.960486553154433351e-05,3.949261969260004423e-05,4.114879677557589649e-05,4.102785235406037099e-05,4.535952913352774186e-05
